name,url,id,cb_rank,about,industries,operating_status,social_media_links,founded_date,num_employees,country_code,website,location
Patient-Centered Outcomes Research Institute,https://www.crunchbase.com/organization/patient-centered-outcomes-research-institute,patient-centered-outcomes-research-institute,195974,The Patient-Centered Outcomes Research Institute helps patients and their health care providers make more informed decisions.,"[{""id"":""health-care"",""value"":""Health Care""},{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""medical"",""value"":""Medical""}]",active,"[""https://www.facebook.com/pcorinstitute"",""https://www.linkedin.com/company/patient-centered-outcomes-research-institute-pcori-"",""http://twitter.com/PCORI""]",2010-01-01,251-500,US,http://pcori.org,"[{""name"":""Washington"",""permalink"":""washington-district-of-columbia""},{""name"":""District of Columbia"",""permalink"":""district-of-columbia-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Chrysalis Digital Asset Exchange,https://www.crunchbase.com/organization/chrysalis-digital-asset-exchange,chrysalis-digital-asset-exchange,1738082,Chrysalis Digital Asset Exchange provides technology and business process innovations to bring legitimacy to digital assets.,nan,active,"[""https://www.linkedin.com/company/chrysalisdae""]",2021-01-01,nan,US,https://chrysalisdae.com,"[{""name"":""Quincy"",""permalink"":""quincy-massachusetts""},{""name"":""Massachusetts"",""permalink"":""massachusetts-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Greenhill Capital Partners,https://www.crunchbase.com/organization/greenhill-capital-partners,greenhill-capital-partners,47435,"Greenhill Capital Partners provides financial advice globally on mergers, acquisitions, restructurings, financings, and capital advisory.","[{""id"":""banking"",""value"":""Banking""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""venture-capital-b37d"",""value"":""Venture Capital""}]",active,nan,1996-01-01,11-50,US,http://greenhillcapitalpartners.com/,"[{""name"":""New York"",""permalink"":""new-york-new-york""},{""name"":""New York"",""permalink"":""new-york-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
ASTM,https://www.crunchbase.com/organization/astm,astm,147469,"ASTM is a holding firm dealing with motorway management, infrastructure engineering, construction, transport, and mobility technology.","[{""id"":""construction"",""value"":""Construction""},{""id"":""infrastructure"",""value"":""Infrastructure""},{""id"":""transportation"",""value"":""Transportation""}]",active,"[""https://www.linkedin.com/company/astm""]",1928-01-01,10001+,IT,https://www.astm.it,"[{""name"":""Turin"",""permalink"":""turin-piemonte""},{""name"":""Piemonte"",""permalink"":""piemonte-italy""},{""name"":""Italy"",""permalink"":""italy""},{""name"":""Europe"",""permalink"":""europe""}]"
BecomingX,https://www.crunchbase.com/organization/becomingx,becomingx,1765732,Creating a world where everyone can realise their potential.,nan,active,"[""https://www.facebook.com/becomingx/"",""https://www.linkedin.com/company/becomingx/"",""https://twitter.com/BecomingXteam""]",2016-01-01,nan,nan,https://www.becomingx.com/,nan
SKU IQ,https://www.crunchbase.com/organization/boutiika,boutiika,97016,"SKU IQ helps retailers with one or more locations keep their inventory, orders and more, synced.","[{""id"":""e-commerce-275d"",""value"":""E-Commerce""},{""id"":""location-based-services"",""value"":""Location Based Services""},{""id"":""payments"",""value"":""Payments""},{""id"":""point-of-sale-37d6"",""value"":""Point of Sale""},{""id"":""retail-technology"",""value"":""Retail Technology""},{""id"":""saas-5c4e"",""value"":""SaaS""},{""id"":""shopping"",""value"":""Shopping""},{""id"":""software"",""value"":""Software""}]",active,"[""http://www.facebook.com/sku_IQ"",""https://www.linkedin.com/company/sku"",""http://twitter.com/Boutiika""]",2011-10-14,1-10,US,http://www.skuiq.com/,"[{""name"":""San Francisco"",""permalink"":""san-francisco-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
TTEC,https://www.crunchbase.com/organization/ttec,ttec,43837,"TTEC is one of the technology and services innovators that provides end-to-end, digital CX solutions.","[{""id"":""consulting"",""value"":""Consulting""},{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""open-source"",""value"":""Open Source""},{""id"":""outsourcing-59ca"",""value"":""Outsourcing""},{""id"":""software"",""value"":""Software""},{""id"":""wealth-management"",""value"":""Wealth Management""}]",active,"[""https://www.facebook.com/ttec"",""https://www.linkedin.com/company/ttec/"",""https://twitter.com/ttec_com""]",1982-01-01,10001+,US,http://www.ttec.com/,"[{""name"":""Englewood"",""permalink"":""englewood-colorado""},{""name"":""Colorado"",""permalink"":""colorado-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Ethics & Compliance Initiative,https://www.crunchbase.com/organization/ethics-compliance-initiative,ethics-compliance-initiative,916388,Ethics & Compliance Initiative is a practice community of organization management.,"[{""id"":""association"",""value"":""Association""},{""id"":""education"",""value"":""Education""},{""id"":""health-care"",""value"":""Health Care""},{""id"":""market-research"",""value"":""Market Research""},{""id"":""non-profit"",""value"":""Non Profit""}]",active,"[""https://www.facebook.com/ecinitiative"",""https://www.linkedin.com/company/ecinitiative/"",""https://www.twitter.com/ecinitiative""]",1990-01-01,11-50,US,https://www.ethics.org/,"[{""name"":""Vienna"",""permalink"":""vienna-virginia""},{""name"":""Virginia"",""permalink"":""virginia-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Pet Connect Marketplace®,https://www.crunchbase.com/organization/pet-connect,pet-connect,75541,"Pet Connect Marketplace is a pet-friendly online community with over 100,000 pet-friendly resources","[{""id"":""brand-marketing"",""value"":""Brand Marketing""},{""id"":""mobile-apps"",""value"":""Mobile Apps""},{""id"":""web-development"",""value"":""Web Development""}]",active,"[""https://www.facebook.com/PetConnectMarketplace/"",""https://www.linkedin.com/company/pet-connect-app""]",2018-01-01,1-10,US,https://petconnectbusiness.com/,"[{""name"":""Clarksville"",""permalink"":""clarksville-maryland""},{""name"":""Maryland"",""permalink"":""maryland-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Millicom (Tigo),https://www.crunchbase.com/organization/millicom-systems,millicom-systems,27704,Millicom (Tigo) offers a range of digital services to over 50 million customers primarily under the Tigo brand.,"[{""id"":""broadcasting"",""value"":""Broadcasting""},{""id"":""digital-media-2f47"",""value"":""Digital Media""},{""id"":""internet"",""value"":""Internet""},{""id"":""telecommunications"",""value"":""Telecommunications""}]",active,"[""http://www.facebook.com/millicom"",""https://www.linkedin.com/company/millicom-international-cellular-tigo/"",""http://twitter.com/Millicom""]",1990-01-01,10001+,LU,http://www.millicom.com/,"[{""name"":""Luxembourg"",""permalink"":""luxembourg-luxembourg""},{""name"":""Luxembourg"",""permalink"":""luxembourg-luxembourg-1bf1""},{""name"":""Luxembourg"",""permalink"":""luxembourg""},{""name"":""Europe"",""permalink"":""europe""}]"
Apex Management Services,https://www.crunchbase.com/organization/apex-management-services,apex-management-services,2870827,"Apex Management Services offers debt collection, message broadcasting, and collection litigation services.","[{""id"":""debt-collections"",""value"":""Debt Collections""},{""id"":""financial-services"",""value"":""Financial Services""}]",active,"[""https://www.facebook.com/apexmanagementservices"",""https://www.linkedin.com/company/apex-management-services-ltd"",""https://twitter.com/apexbahamas""]",1995-01-01,11-50,BS,https://www.apexbahamas.com,"[{""name"":""Nassau"",""permalink"":""nassau-new-providence""},{""name"":""New Providence"",""permalink"":""new-providence-bahamas""},{""name"":""Bahamas"",""permalink"":""bahamas""},{""name"":""North America"",""permalink"":""north-america""}]"
MessageBroadcast,https://www.crunchbase.com/organization/messagebroadcast,messagebroadcast,131783,MessageBroadcast helps people have natural and engaging conversations with the brands they trust.,"[{""id"":""email"",""value"":""Email""},{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""sms"",""value"":""SMS""},{""id"":""wireless"",""value"":""Wireless""}]",active,"[""https://www.linkedin.com/company/messagebroadcast""]",1997-01-01,101-250,US,https://www.messagebroadcast.com/,"[{""name"":""Newport Beach"",""permalink"":""newport-beach-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
CEDIA,https://www.crunchbase.com/organization/cedia,cedia,689040,CEDIA is an international trade association of companies that specialize in designing and installing electronic systems for homes.,"[{""id"":""electronics"",""value"":""Electronics""},{""id"":""non-profit"",""value"":""Non Profit""},{""id"":""training"",""value"":""Training""}]",active,"[""http://www.facebook.com/CEDIA.Region2"",""http://www.linkedin.com/company/cedia"",""http://twitter.com/cedia""]",1989-01-01,51-100,US,http://cedia.net,"[{""name"":""Indianapolis"",""permalink"":""indianapolis-indiana""},{""name"":""Indiana"",""permalink"":""indiana-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Select Your University,https://www.crunchbase.com/organization/select-your-university,select-your-university,185034,"Select Your University is an Overseas Education Consultant. We build careers, come and join us for a great future!","[{""id"":""education"",""value"":""Education""}]",active,"[""https://www.facebook.com/SelectyouruniversityIndia"",""https://www.linkedin.com/company/selectyouruniversity"",""https://twitter.com/mbbsconsultant""]",2018-01-10,1-10,IN,http://www.selectyouruniversity.com,"[{""name"":""Ghaziabad"",""permalink"":""ghaziabad-uttar-pradesh""},{""name"":""Uttar Pradesh"",""permalink"":""uttar-pradesh-india""},{""name"":""India"",""permalink"":""india""},{""name"":""Asia"",""permalink"":""asia""}]"
IHS,https://www.crunchbase.com/organization/ihs,ihs,502310,IHS Inc. provides critical information and insight products and services through Internet-based applications and portals. It offers its,"[{""id"":""information-technology-dbca"",""value"":""Information Technology""},{""id"":""software"",""value"":""Software""},{""id"":""supply-chain-management"",""value"":""Supply Chain Management""},{""id"":""web-design"",""value"":""Web Design""}]",active,"[""http://www.facebook.com/Explore.IHS"",""http://www.linkedin.com/company/ihs"",""http://twitter.com/ihs""]",1959-01-01,10001+,US,http://www.ihs.com,"[{""name"":""Englewood"",""permalink"":""englewood-colorado""},{""name"":""Colorado"",""permalink"":""colorado-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
BILL,https://www.crunchbase.com/organization/bill-com,bill-com,105069,BILL is a developer of financial automation software for small and midsize businesses (SMBs).,"[{""id"":""apps"",""value"":""Apps""},{""id"":""billing"",""value"":""Billing""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""fintech-e067"",""value"":""FinTech""},{""id"":""saas-5c4e"",""value"":""SaaS""}]",active,"[""http://www.facebook.com/billcom"",""https://www.linkedin.com/company/bill-com"",""http://twitter.com/billcom""]",2006-08-01,1001-5000,US,http://www.bill.com,"[{""name"":""San Jose"",""permalink"":""san-jose-california""},{""name"":""California"",""permalink"":""california-united-states""},{""name"":""United States"",""permalink"":""united-states""},{""name"":""North America"",""permalink"":""north-america""}]"
Credit Benchmark,https://www.crunchbase.com/organization/credit-benchmark,credit-benchmark,5259,Credit Benchmark is a financial data analytics company.,"[{""id"":""analytics"",""value"":""Analytics""},{""id"":""financial-services"",""value"":""Financial Services""},{""id"":""fintech-e067"",""value"":""FinTech""},{""id"":""risk-management"",""value"":""Risk Management""}]",active,"[""http://www.linkedin.com/company/3770641"",""http://twitter.com/creditbenchmark""]",2012-01-01,11-50,GB,http://www.creditbenchmark.com,"[{""name"":""London"",""permalink"":""london-england""},{""name"":""England"",""permalink"":""england-united-kingdom""},{""name"":""United Kingdom"",""permalink"":""united-kingdom""},{""name"":""Europe"",""permalink"":""europe""}]"
